# (0) Surf. Charge, (1) Surf. Pot., (2-3) Eta Poly., (4-7) Excess Adsorption, (8) Helmholtz, (9) Grand Potential, (10) Osmotic pressure, (11) Surface Tension, (12-15) Bulk Density, (16-19) Chemical Potential, (20) s, (21) turnCount
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 5.89840e-04 5.89840e-04 1.99728e-05 1.99728e-05 -8.69739165e+01 -6.01167679e+01 1.20233513e+00 -1.15082450e-05 3.03511305e-05 3.03511305e-05 1.00000000e-01 1.00000000e-01 3.34759056e-02 3.34759056e-02 -2.68571824e+00 -2.68571824e+00 4.90000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 6.62927e-04 6.62927e-04 2.24002e-05 2.24002e-05 -8.69739123e+01 -6.01167587e+01 1.20233492e+00 -1.28955711e-05 3.39400176e-05 3.39400176e-05 1.00000000e-01 1.00000000e-01 3.45851921e-02 3.45851921e-02 -2.68571966e+00 -2.68571966e+00 5.40000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 7.45240e-04 7.45240e-04 2.51218e-05 2.51218e-05 -8.69739071e+01 -6.01167484e+01 1.20233468e+00 -1.44480641e-05 3.79382433e-05 3.79382433e-05 1.00000000e-01 1.00000000e-01 3.56895693e-02 3.56895693e-02 -2.68572124e+00 -2.68572124e+00 5.90000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 8.37997e-04 8.37997e-04 2.81732e-05 2.81732e-05 -8.69739006e+01 -6.01167370e+01 1.20233442e+00 -1.61849124e-05 4.23887670e-05 4.23887670e-05 1.00000000e-01 1.00000000e-01 3.67884878e-02 3.67884878e-02 -2.68572300e+00 -2.68572300e+00 6.40000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 9.42585e-04 9.42585e-04 3.15942e-05 3.15942e-05 -8.69738927e+01 -6.01167243e+01 1.20233412e+00 -1.81274310e-05 4.73381251e-05 4.73381251e-05 1.00000000e-01 1.00000000e-01 3.78813404e-02 3.78813404e-02 -2.68572495e+00 -2.68572495e+00 6.90000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.06060e-03 1.06060e-03 3.54296e-05 3.54296e-05 -8.69738831e+01 -6.01167103e+01 1.20233380e+00 -2.02992792e-05 5.28364929e-05 5.28364929e-05 1.00000000e-01 1.00000000e-01 3.89674577e-02 3.89674577e-02 -2.68572711e+00 -2.68572711e+00 7.40000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.19388e-03 1.19388e-03 3.97298e-05 3.97295e-05 -8.69738716e+01 -6.01166947e+01 1.20233344e+00 -2.27266954e-05 5.89376639e-05 5.89376639e-05 1.00000000e-01 1.00000000e-01 4.00461023e-02 4.00461023e-02 -2.68572951e+00 -2.68572951e+00 7.90000000e-01 0  
1.07473e-10 0.00000e+00 -5.00000e-02 -5.00000e-02 1.34454e-03 1.34454e-03 4.45511e-05 4.45506e-05 -8.69738578e+01 -6.01166775e+01 1.20233304e+00 -2.54387525e-05 6.56989267e-05 6.56989267e-05 1.00000000e-01 1.00000000e-01 4.11164611e-02 4.11164611e-02 -2.68573217e+00 -2.68573217e+00 8.40000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.51504e-03 1.51504e-03 4.99566e-05 4.99567e-05 -8.69738414e+01 -6.01166585e+01 1.20233260e+00 -2.84676334e-05 7.31808025e-05 7.31808025e-05 1.00000000e-01 1.00000000e-01 4.21776380e-02 4.21776380e-02 -2.68573511e+00 -2.68573511e+00 8.90000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.70827e-03 1.70827e-03 5.60190e-05 5.60190e-05 -8.69738222e+01 -6.01166376e+01 1.20233211e+00 -3.18489280e-05 8.14465990e-05 8.14465990e-05 1.00000000e-01 1.00000000e-01 4.32286440e-02 4.32286440e-02 -2.68573835e+00 -2.68573835e+00 9.40000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.92760e-03 1.92760e-03 6.28188e-05 6.28188e-05 -8.69737996e+01 -6.01166146e+01 1.20233158e+00 -3.56219472e-05 9.05617104e-05 9.05617104e-05 1.00000000e-01 1.00000000e-01 4.42683849e-02 4.42683849e-02 -2.68574192e+00 -2.68574192e+00 9.90000000e-01 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.17702e-03 2.17702e-03 7.04474e-05 7.04474e-05 -8.69737733e+01 -6.01165894e+01 1.20233099e+00 -3.98300492e-05 1.00592586e-04 1.00592586e-04 1.00000000e-01 1.00000000e-01 4.52956458e-02 4.52956458e-02 -2.68574585e+00 -2.68574585e+00 1.04000000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.46130e-03 2.46130e-03 7.90093e-05 7.90093e-05 -8.69737428e+01 -6.01165618e+01 1.20233035e+00 -4.45209663e-05 1.11605247e-04 1.11605247e-04 1.00000000e-01 1.00000000e-01 4.63090694e-02 4.63090694e-02 -2.68575015e+00 -2.68575015e+00 1.09000000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.78618e-03 2.78618e-03 8.86224e-05 8.86224e-05 -8.69737076e+01 -6.01165318e+01 1.20232964e+00 -4.97470995e-05 1.23663165e-04 1.23663165e-04 1.00000000e-01 1.00000000e-01 4.73071261e-02 4.73071261e-02 -2.68575484e+00 -2.68575484e+00 1.14000000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.15865e-03 3.15865e-03 9.94227e-05 9.94227e-05 -8.69736671e+01 -6.01164992e+01 1.20232887e+00 -5.55657176e-05 1.36824243e-04 1.36824243e-04 1.00000000e-01 1.00000000e-01 4.82880702e-02 4.82880702e-02 -2.68575996e+00 -2.68575996e+00 1.19000000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.58730e-03 3.58730e-03 1.11565e-04 1.11565e-04 -8.69736207e+01 -6.01164639e+01 1.20232804e+00 -6.20389515e-05 1.51136504e-04 1.51136504e-04 1.00000000e-01 1.00000000e-01 4.92498756e-02 4.92498756e-02 -2.68576552e+00 -2.68576552e+00 1.24000000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 4.08293e-03 4.08293e-03 1.25227e-04 1.25227e-04 -8.69735677e+01 -6.01164261e+01 1.20232714e+00 -6.92333150e-05 1.66631764e-04 1.66631764e-04 1.00000000e-01 1.00000000e-01 5.01901356e-02 5.01901356e-02 -2.68577151e+00 -2.68577151e+00 1.29000000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 4.56696e-03 4.56696e-03 1.38187e-04 1.38187e-04 -8.69735170e+01 -6.01163919e+01 1.20232632e+00 -7.59668760e-05 1.80737476e-04 1.80737476e-04 1.00000000e-01 1.00000000e-01 5.09701837e-02 5.09701837e-02 -2.68577696e+00 -2.68577696e+00 1.33250000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 5.11982e-03 5.11982e-03 1.52535e-04 1.52535e-04 -8.69734605e+01 -6.01163559e+01 1.20232545e+00 -8.33140142e-05 1.95684492e-04 1.95684492e-04 1.00000000e-01 1.00000000e-01 5.17302978e-02 5.17302978e-02 -2.68578272e+00 -2.68578272e+00 1.37500000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 5.75491e-03 5.75491e-03 1.68429e-04 1.68429e-04 -8.69733977e+01 -6.01163185e+01 1.20232454e+00 -9.13140025e-05 2.11424183e-04 2.11424183e-04 1.00000000e-01 1.00000000e-01 5.24676526e-02 5.24676526e-02 -2.68578877e+00 -2.68578877e+00 1.41750000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 6.37201e-03 6.37201e-03 1.83280e-04 1.83280e-04 -8.69733388e+01 -6.01162856e+01 1.20232374e+00 -9.86492800e-05 2.25356195e-04 2.25356195e-04 1.00000000e-01 1.00000000e-01 5.30737203e-02 5.30737203e-02 -2.68579411e+00 -2.68579411e+00 1.45362500e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 6.96272e-03 6.96272e-03 1.96957e-04 1.96957e-04 -8.69732844e+01 -6.01162572e+01 1.20232304e+00 -1.05277147e-04 2.37524665e-04 2.37524665e-04 1.00000000e-01 1.00000000e-01 5.35715983e-02 5.35715983e-02 -2.68579876e+00 -2.68579876e+00 1.48433125e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 7.62485e-03 7.62485e-03 2.11668e-04 2.11668e-04 -8.69732256e+01 -6.01162286e+01 1.20232233e+00 -1.12259968e-04 2.49903408e-04 2.49903408e-04 1.00000000e-01 1.00000000e-01 5.40511427e-02 5.40511427e-02 -2.68580349e+00 -2.68580349e+00 1.51503750e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 8.37060e-03 8.37060e-03 2.27462e-04 2.27462e-04 -8.69731618e+01 -6.01162002e+01 1.20232161e+00 -1.19573895e-04 2.62369954e-04 2.62369954e-04 1.00000000e-01 1.00000000e-01 5.45092790e-02 5.45092790e-02 -2.68580824e+00 -2.68580824e+00 1.54574375e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 9.21468e-03 9.21468e-03 2.44361e-04 2.44361e-04 -8.69730925e+01 -6.01161723e+01 1.20232090e+00 -1.27166678e-04 2.74752434e-04 2.74752434e-04 1.00000000e-01 1.00000000e-01 5.49419602e-02 5.49419602e-02 -2.68581295e+00 -2.68581295e+00 1.57645000e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.00222e-02 1.00222e-02 2.59562e-04 2.59562e-04 -8.69730285e+01 -6.01161495e+01 1.20232031e+00 -1.33766536e-04 2.85032785e-04 2.85032785e-04 1.00000000e-01 1.00000000e-01 5.52856727e-02 5.52856727e-02 -2.68581685e+00 -2.68581685e+00 1.60255031e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.07830e-02 1.07830e-02 2.73026e-04 2.73026e-04 -8.69729700e+01 -6.01161311e+01 1.20231983e+00 -1.39404617e-04 2.93441531e-04 2.93441531e-04 1.00000000e-01 1.00000000e-01 5.55570974e-02 5.55570974e-02 -2.68582003e+00 -2.68582003e+00 1.62473558e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.14894e-02 1.14894e-02 2.84786e-04 2.84786e-04 -8.69729167e+01 -6.01161165e+01 1.20231945e+00 -1.44146851e-04 3.00233184e-04 3.00233184e-04 1.00000000e-01 1.00000000e-01 5.57703098e-02 5.57703098e-02 -2.68582260e+00 -2.68582260e+00 1.64359305e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.21366e-02 1.21366e-02 2.94936e-04 2.94936e-04 -8.69728687e+01 -6.01161050e+01 1.20231914e+00 -1.48082631e-04 3.05663467e-04 3.05663467e-04 1.00000000e-01 1.00000000e-01 5.59370939e-02 5.59370939e-02 -2.68582466e+00 -2.68582466e+00 1.65962191e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.28294e-02 1.28294e-02 3.05141e-04 3.05141e-04 -8.69728177e+01 -6.01160944e+01 1.20231885e+00 -1.51870152e-04 3.10700869e-04 3.10700869e-04 1.00000000e-01 1.00000000e-01 5.60889886e-02 5.60889886e-02 -2.68582656e+00 -2.68582656e+00 1.67565076e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.35698e-02 1.35698e-02 3.15292e-04 3.15292e-04 -8.69727635e+01 -6.01160850e+01 1.20231859e+00 -1.55438939e-04 3.15265273e-04 3.15265273e-04 1.00000000e-01 1.00000000e-01 5.62243502e-02 5.62243502e-02 -2.68582828e+00 -2.68582828e+00 1.69167962e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.42370e-02 1.42370e-02 3.23771e-04 3.23771e-04 -8.69727147e+01 -6.01160780e+01 1.20231839e+00 -1.58238812e-04 3.18711156e-04 3.18711156e-04 1.00000000e-01 1.00000000e-01 5.63251502e-02 5.63251502e-02 -2.68582958e+00 -2.68582958e+00 1.70530414e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.48315e-02 1.48315e-02 3.30793e-04 3.30793e-04 -8.69726709e+01 -6.01160728e+01 1.20231825e+00 -1.60405990e-04 3.21288231e-04 3.21288231e-04 1.00000000e-01 1.00000000e-01 5.63997708e-02 5.63997708e-02 -2.68583055e+00 -2.68583055e+00 1.71688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.53647e-02 1.53647e-02 3.36662e-04 3.36662e-04 -8.69726314e+01 -6.01160690e+01 1.20231814e+00 -1.62090820e-04 3.23231276e-04 3.23231276e-04 1.00000000e-01 1.00000000e-01 5.64556071e-02 5.64556071e-02 -2.68583129e+00 -2.68583129e+00 1.72688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.59157e-02 1.59157e-02 3.42302e-04 3.42302e-04 -8.69725901e+01 -6.01160657e+01 1.20231804e+00 -1.63578192e-04 3.24897125e-04 3.24897125e-04 1.00000000e-01 1.00000000e-01 5.65031901e-02 5.65031901e-02 -2.68583191e+00 -2.68583191e+00 1.73688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.64839e-02 1.64839e-02 3.47663e-04 3.47663e-04 -8.69725469e+01 -6.01160631e+01 1.20231797e+00 -1.64844865e-04 3.26273694e-04 3.26273694e-04 1.00000000e-01 1.00000000e-01 5.65423119e-02 5.65423119e-02 -2.68583243e+00 -2.68583243e+00 1.74688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.70681e-02 1.70681e-02 3.52694e-04 3.52694e-04 -8.69725018e+01 -6.01160611e+01 1.20231790e+00 -1.65868614e-04 3.27352380e-04 3.27352380e-04 1.00000000e-01 1.00000000e-01 5.65728436e-02 5.65728436e-02 -2.68583284e+00 -2.68583284e+00 1.75688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.76673e-02 1.76673e-02 3.57346e-04 3.57346e-04 -8.69724547e+01 -6.01160596e+01 1.20231786e+00 -1.66628884e-04 3.28128474e-04 3.28128474e-04 1.00000000e-01 1.00000000e-01 5.65947433e-02 5.65947433e-02 -2.68583313e+00 -2.68583313e+00 1.76688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.82802e-02 1.82802e-02 3.61571e-04 3.61571e-04 -8.69724054e+01 -6.01160587e+01 1.20231783e+00 -1.67107394e-04 3.28601372e-04 3.28601372e-04 1.00000000e-01 1.00000000e-01 5.66080601e-02 5.66080601e-02 -2.68583331e+00 -2.68583331e+00 1.77688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.89052e-02 1.89052e-02 3.65324e-04 3.65324e-04 -8.69723539e+01 -6.01160584e+01 1.20231782e+00 -1.67288541e-04 3.28774501e-04 3.28774501e-04 1.00000000e-01 1.00000000e-01 5.66129302e-02 5.66129302e-02 -2.68583337e+00 -2.68583337e+00 1.78688499e+00 0  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 1.95412e-02 1.95412e-02 3.68564e-04 3.68564e-04 -8.69723001e+01 -6.01160586e+01 1.20231783e+00 -1.67159632e-04 3.28655018e-04 3.28655018e-04 1.00000000e-01 1.00000000e-01 5.66095695e-02 5.66095695e-02 -2.68583333e+00 -2.68583333e+00 1.79688499e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.01866e-02 2.01866e-02 3.71256e-04 3.71256e-04 -8.69722438e+01 -6.01160593e+01 1.20231785e+00 -1.66711108e-04 3.28253487e-04 3.28253487e-04 1.00000000e-01 1.00000000e-01 5.65982657e-02 5.65982657e-02 -2.68583318e+00 -2.68583318e+00 1.80688499e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.08731e-02 2.08731e-02 3.73457e-04 3.73457e-04 -8.69721821e+01 -6.01160605e+01 1.20231789e+00 -1.65888917e-04 3.27542831e-04 3.27542831e-04 1.00000000e-01 1.00000000e-01 5.65782229e-02 5.65782229e-02 -2.68583291e+00 -2.68583291e+00 1.81738499e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.16022e-02 2.16022e-02 3.75047e-04 3.75047e-04 -8.69721142e+01 -6.01160623e+01 1.20231795e+00 -1.64633648e-04 3.26497172e-04 3.26497172e-04 1.00000000e-01 1.00000000e-01 5.65486463e-02 5.65486463e-02 -2.68583252e+00 -2.68583252e+00 1.82840999e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.23752e-02 2.23752e-02 3.75890e-04 3.75890e-04 -8.69720394e+01 -6.01160645e+01 1.20231803e+00 -1.62881593e-04 3.25093336e-04 3.25093336e-04 1.00000000e-01 1.00000000e-01 5.65087773e-02 5.65087773e-02 -2.68583199e+00 -2.68583199e+00 1.83998624e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.31937e-02 2.31937e-02 3.75836e-04 3.75836e-04 -8.69719568e+01 -6.01160672e+01 1.20231813e+00 -1.60565352e-04 3.23311802e-04 3.23311802e-04 1.00000000e-01 1.00000000e-01 5.64579133e-02 5.64579133e-02 -2.68583132e+00 -2.68583132e+00 1.85214130e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.40591e-02 2.40591e-02 3.74718e-04 3.74718e-04 -8.69718656e+01 -6.01160705e+01 1.20231826e+00 -1.57613439e-04 3.21136748e-04 3.21136748e-04 1.00000000e-01 1.00000000e-01 5.63954024e-02 5.63954024e-02 -2.68583050e+00 -2.68583050e+00 1.86490412e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.49733e-02 2.49733e-02 3.72351e-04 3.72351e-04 -8.69717645e+01 -6.01160741e+01 1.20231840e+00 -1.53950676e-04 3.18556646e-04 3.18556646e-04 1.00000000e-01 1.00000000e-01 5.63206557e-02 5.63206557e-02 -2.68582952e+00 -2.68582952e+00 1.87830508e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.59382e-02 2.59382e-02 3.68533e-04 3.68533e-04 -8.69716524e+01 -6.01160782e+01 1.20231857e+00 -1.49497664e-04 3.15564091e-04 3.15564091e-04 1.00000000e-01 1.00000000e-01 5.62331382e-02 5.62331382e-02 -2.68582840e+00 -2.68582840e+00 1.89237608e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.69560e-02 2.69560e-02 3.63035e-04 3.63035e-04 -8.69715279e+01 -6.01160826e+01 1.20231877e+00 -1.44170915e-04 3.12156074e-04 3.12156074e-04 1.00000000e-01 1.00000000e-01 5.61323752e-02 5.61323752e-02 -2.68582711e+00 -2.68582711e+00 1.90715063e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.80295e-02 2.80295e-02 3.55606e-04 3.55606e-04 -8.69713892e+01 -6.01160872e+01 1.20231899e+00 -1.37882301e-04 3.08333738e-04 3.08333738e-04 1.00000000e-01 1.00000000e-01 5.60179440e-02 5.60179440e-02 -2.68582567e+00 -2.68582567e+00 1.92266392e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 2.91618e-02 2.91618e-02 3.45958e-04 3.45958e-04 -8.69712346e+01 -6.01160919e+01 1.20231923e+00 -1.30538575e-04 3.04102206e-04 3.04102206e-04 1.00000000e-01 1.00000000e-01 5.58894697e-02 5.58894697e-02 -2.68582407e+00 -2.68582407e+00 1.93895286e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.03566e-02 3.03566e-02 3.33769e-04 3.33769e-04 -8.69710619e+01 -6.01160966e+01 1.20231949e+00 -1.22041266e-04 2.99470610e-04 2.99470610e-04 1.00000000e-01 1.00000000e-01 5.57466293e-02 5.57466293e-02 -2.68582232e+00 -2.68582232e+00 1.95605626e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.16184e-02 3.16184e-02 3.18670e-04 3.18670e-04 -8.69708685e+01 -6.01161011e+01 1.20231978e+00 -1.12285955e-04 2.94451776e-04 2.94451776e-04 1.00000000e-01 1.00000000e-01 5.55891453e-02 5.55891453e-02 -2.68582042e+00 -2.68582042e+00 1.97401482e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.29142e-02 3.29142e-02 3.00803e-04 3.00803e-04 -8.69706581e+01 -6.01161053e+01 1.20232008e+00 -1.01492533e-04 2.89217633e-04 2.89217633e-04 1.00000000e-01 1.00000000e-01 5.54218106e-02 5.54218106e-02 -2.68581843e+00 -2.68581843e+00 1.99233255e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.42464e-02 3.42464e-02 2.79960e-04 2.79960e-04 -8.69704289e+01 -6.01161089e+01 1.20232039e+00 -8.96438129e-05 2.83804417e-04 2.83804417e-04 1.00000000e-01 1.00000000e-01 5.52453063e-02 5.52453063e-02 -2.68581638e+00 -2.68581638e+00 2.01101664e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.56179e-02 3.56179e-02 2.55912e-04 2.55912e-04 -8.69701795e+01 -6.01161119e+01 1.20232070e+00 -7.67238269e-05 2.78246392e-04 2.78246392e-04 1.00000000e-01 1.00000000e-01 5.50602955e-02 5.50602955e-02 -2.68581427e+00 -2.68581427e+00 2.03007441e+00 1  
0.00000e+00 0.00000e+00 -5.00000e-02 -5.00000e-02 3.70319e-02 3.70319e-02 2.28402e-04 2.28402e-04 -8.69699078e+01 -6.01161141e+01 1.20232103e+00 -6.27185657e-05 2.72576123e-04 2.72576123e-04 1.00000000e-01 1.00000000e-01 5.48674374e-02 5.48674374e-02 -2.68581212e+00 -2.68581212e+00 2.04951334e+00 1  
